,vix,vix_ma,irx,irx_delta,curve_slope,spy_sma,spy_above_sma,qqq_mom,score_vix_level,score_vix_trend,score_rate_easing,score_trend,score_momentum,score_curve,composite
2022-06-07,24.020000457763672,27.975000286102294,1.225000023841858,0.8600000143051147,1.7589999437332153,418.149835357666,0,-0.07544088894873668,1,1,0,0,0,1,3.0
2022-06-08,23.959999084472656,27.523500156402587,1.2330000400543213,0.8550000488758087,1.7990000247955322,417.99996932983396,0,-0.08231239974856208,1,1,0,0,0,1,3.0
2022-06-09,26.09000015258789,27.200000095367432,1.2380000352859497,0.7900000214576721,1.8249999284744263,417.80050430297854,0,-0.11610288496347432,1,1,0,0,0,1,3.0
2022-06-10,27.75,26.999000072479248,1.2879999876022339,0.8549999892711639,1.9620000123977661,417.54156173706053,0,-0.1495024932933129,1,0,0,0,0,1,2.0
2022-06-13,34.02000045776367,27.256500053405762,1.4980000257492065,1.1380000114440918,1.9769998788833618,417.2250108337402,0,-0.19674502078622247,0,0,0,0,0,1,1.0
2022-06-14,32.689998626708984,27.517500019073488,1.7430000305175781,1.3600000441074371,1.8529999256134033,416.88441940307615,0,-0.18999649287001485,0,0,0,0,0,1,1.0
2022-06-15,29.6200008392334,27.69350004196167,1.6950000524520874,1.2400000393390656,1.776999831199646,416.55976928710936,0,-0.16672610156755974,1,0,0,0,0,1,2.0
2022-06-16,32.95000076293945,27.79300012588501,1.4830000400543213,0.9630000591278076,1.8940000534057617,416.1788800048828,0,-0.21037149536178312,0,0,0,0,0,1,1.0
2022-06-17,31.1299991607666,27.882000064849855,1.5099999904632568,1.030000001192093,1.8299999237060547,415.80060607910156,0,-0.1944488959010804,0,0,0,0,0,1,1.0
2022-06-21,30.190000534057617,27.920000076293945,1.4880000352859497,1.0050000250339508,1.8909999132156372,415.4595837402344,0,-0.17922644525575737,0,0,0,0,0,1,1.0
2022-06-22,28.950000762939453,27.943500137329103,1.5449999570846558,1.024999976158142,1.6820000410079956,415.11584579467774,0,-0.1879927715838947,1,0,0,0,0,1,2.0
2022-06-23,29.049999237060547,27.923500061035156,1.559999942779541,1.0519999265670776,1.5729999542236328,414.7971368408203,0,-0.17630244857812505,1,0,0,0,0,1,2.0
2022-06-24,27.229999542236328,27.866499996185304,1.5980000495910645,1.043000042438507,1.5769999027252197,414.5381211853027,0,-0.1533144843765346,1,1,0,0,0,1,3.0
2022-06-27,26.950000762939453,27.839000034332276,1.6330000162124634,1.1080000400543213,1.6249998807907104,414.2810678100586,0,-0.15848779013260395,1,1,0,0,0,1,3.0
2022-06-28,28.360000610351562,27.971000099182127,1.7380000352859497,1.245000034570694,1.5219999551773071,414.0028706359863,0,-0.19392921802045715,1,0,0,0,0,1,2.0
2022-06-29,28.15999984741211,28.069500064849855,1.7050000429153442,1.2050000429153442,1.4459999799728394,413.7178594970703,0,-0.19609915231163888,1,0,0,0,0,1,2.0
2022-06-30,28.709999084472656,28.220499992370605,1.600000023841858,1.062000036239624,1.403999924659729,413.4294563293457,0,-0.20481560294561685,1,0,0,0,0,1,2.0
2022-07-01,26.700000762939453,28.319500064849855,1.6030000448226929,0.9350000619888306,1.281000018119812,413.14263076782225,0,-0.19988304467610096,1,1,0,0,0,1,3.0
2022-07-05,27.540000915527344,28.457000064849854,1.6299999952316284,0.9670000076293945,1.1850000619888306,412.86255264282227,0,-0.19542082331886046,1,1,0,0,0,1,3.0
2022-07-06,26.729999542236328,28.54000005722046,1.840000033378601,1.1800000071525574,1.1109999418258667,412.6090132141113,0,-0.19374641416329952,1,1,0,0,0,1,3.0
2022-07-07,26.079999923706055,28.643000030517577,1.8530000448226929,1.1850000619888306,1.2009998559951782,412.4173425292969,0,-0.1782272237371516,1,1,0,0,0,1,3.0
2022-07-08,24.639999389648438,28.677000045776367,1.843000054359436,1.1630000472068787,1.2989999055862427,412.2260786437988,0,-0.1721968905021809,1,1,0,0,0,1,3.0
2022-07-11,26.170000076293945,28.68100004196167,1.9529999494552612,1.2149999737739563,1.097000002861023,411.9938345336914,0,-0.1949091171699181,1,1,0,0,0,1,3.0
2022-07-12,27.290000915527344,28.65800008773804,2.11299991607666,1.372999906539917,0.9030001163482666,411.72042922973634,0,-0.2058102356365059,1,1,0,0,0,1,3.0
2022-07-13,26.81999969482422,28.298000049591064,2.322999954223633,1.5749999284744263,0.6960000991821289,411.43408935546876,0,-0.2074471768592483,1,1,0,0,0,1,3.0
2022-07-14,26.399999618530273,27.98350009918213,2.2730000019073486,1.5180000066757202,0.7899999618530273,411.14934692382815,0,-0.2060408308045688,1,1,0,0,0,1,3.0
2022-07-15,24.229999542236328,27.714000034332276,2.240000009536743,1.4070000052452087,0.8110001087188721,410.9408386230469,0,-0.18592168290395095,1,1,0,0,0,1,3.0
2022-07-18,25.299999237060547,27.33149995803833,2.259999990463257,1.4649999737739563,0.809999942779541,410.71378845214844,0,-0.18621954529523832,1,1,0,0,0,1,3.0
2022-07-19,24.5,27.0,2.450000047683716,1.6500000357627869,0.7000000476837158,410.56073486328125,0,-0.15426406061469156,1,1,0,0,0,1,3.0
2022-07-20,23.8799991607666,26.68449993133545,2.378000020980835,1.5980000495910645,0.7999999523162842,410.39558959960937,0,-0.15071878826357077,1,1,0,0,0,1,3.0
2022-07-21,23.110000610351562,26.392499923706055,2.359999895095825,1.5619999170303345,0.6500000953674316,410.275867767334,0,-0.14512739731120972,1,1,0,0,0,1,3.0
2022-07-22,23.030000686645508,26.091499996185302,2.3550000190734863,1.522000014781952,0.5179998874664307,410.11760147094725,0,-0.16563322522366397,1,1,0,0,0,1,3.0
2022-07-25,23.360000610351562,25.898000049591065,2.3929998874664307,1.5849998593330383,0.507000207901001,409.95315521240235,0,-0.179961477537265,1,1,0,0,0,1,3.0
2022-07-26,24.690000534057617,25.785000038146972,2.4749999046325684,1.6899998784065247,0.4100000858306885,409.7487977600098,0,-0.19670695997954857,1,1,0,0,0,1,3.0
2022-07-27,23.239999771118164,25.528999996185302,2.382999897003174,1.5749998688697815,0.4140000343322754,409.59643096923827,0,-0.15343262335058216,1,1,0,0,0,1,3.0
2022-07-28,22.329999923706055,25.2375,2.308000087738037,1.5430001020431519,0.39499998092651367,409.4828662109375,0,-0.14842627550510057,1,1,0,0,0,1,3.0
2022-07-29,21.329999923706055,24.86850004196167,2.2980000972747803,1.4030001163482666,0.3969998359680176,409.40246124267577,0,-0.1344340681889009,1,1,0,0,0,1,3.0
2022-08-01,22.84000015258789,24.675500011444093,2.265000104904175,1.4320001006126404,0.4029998779296875,409.30892654418943,0,-0.13042346954029194,1,1,0,0,0,1,3.0
2022-08-02,23.93000030517578,24.494999980926515,2.4630000591278076,1.6600000858306885,0.3989999294281006,409.16810867309573,0,-0.1330874898889819,1,1,0,0,0,1,3.0
2022-08-03,21.950000762939453,24.25600004196167,2.427999973297119,1.612999975681305,0.4440000057220459,409.04181564331054,0,-0.1148444622256597,1,1,0,0,0,1,3.0
2022-08-04,21.440000534057617,24.024000072479247,2.378000020980835,1.578000009059906,0.3959999084472656,408.9079881286621,0,-0.11198789664847364,1,1,0,0,0,1,3.0
2022-08-05,21.149999618530273,23.84950008392334,2.4100000858306885,1.5320000648498535,0.5659999847412109,408.7546183776856,0,-0.12479352171403824,1,1,0,0,0,1,3.0
2022-08-08,21.290000915527344,23.60550012588501,2.4600000381469727,1.5770000219345093,0.4509999752044678,408.5906483459473,0,-0.12378285975683656,1,1,0,0,0,1,3.0
2022-08-09,21.770000457763672,23.329500102996825,2.569999933242798,1.6649999618530273,0.4100000858306885,408.41333908081054,0,-0.1352978217827855,1,1,0,0,0,1,3.0
2022-08-10,19.739999771118164,22.975500106811523,2.5350000858306885,1.5920000672340393,0.3880000114440918,408.27929428100583,0,-0.10658373160839185,2,1,0,0,0,1,4.0
2022-08-11,20.200000762939453,22.665500164031982,2.490000009536743,1.5099999904632568,0.497999906539917,408.13382843017575,0,-0.11012656707814972,1,1,0,0,0,1,3.0
2022-08-12,19.530000686645508,22.43050022125244,2.5,1.4620000123977661,0.47699999809265137,408.02022079467775,0,-0.09605855735550073,2,1,0,0,0,1,4.0
2022-08-15,19.950000762939453,22.163000297546386,2.513000011444092,1.5099999904632568,0.40000009536743164,407.9244708251953,0,-0.09194084179212014,2,1,0,0,0,1,4.0
2022-08-16,19.690000534057617,21.922500324249267,2.5980000495910645,1.5980000495910645,0.3599998950958252,407.8121253967285,1,-0.0944604180278501,2,1,0,1,0,1,5.0
2022-08-17,19.899999618530273,21.723500347137453,2.568000078201294,1.5900000929832458,0.48000001907348633,407.6809156799316,0,-0.09683374016037816,2,1,0,0,0,1,4.0
2022-08-18,19.559999465942383,21.546000289916993,2.565000057220459,1.5720000863075256,0.4659998416900635,407.5518850708008,0,-0.08586355652162225,2,1,0,0,0,1,4.0
2022-08-19,20.600000381469727,21.424500274658204,2.5799999237060547,1.5369999408721924,0.5360000133514404,407.38678909301757,0,-0.10799594614969232,1,1,0,0,0,1,3.0
2022-08-22,23.799999237060547,21.44650020599365,2.6480000019073486,1.6030000448226929,0.5309998989105225,407.1666700744629,0,-0.14038441678604652,1,0,0,0,0,1,2.0
2022-08-23,24.110000610351562,21.41750020980835,2.703000068664551,1.6750000715255737,0.4779999256134033,406.9315058898926,0,-0.15375177809089047,1,0,0,0,0,1,2.0
2022-08-24,22.81999969482422,21.396500205993654,2.7130000591278076,1.6880000829696655,0.5179998874664307,406.695,0,-0.15388481410415022,1,0,0,0,0,1,2.0
2022-08-25,21.780000686645508,21.369000244140626,2.7300000190734863,1.7000000476837158,0.4270000457763672,406.48436431884767,0,-0.13991157304308677,1,0,0,0,0,1,2.0
2022-08-26,25.559999465942383,21.580500221252443,2.755000114440918,1.652000069618225,0.4399998188018799,406.21353820800783,0,-0.16989391329870773,1,0,0,0,0,1,2.0
2022-08-29,26.209999084472656,21.74900016784668,2.7980000972747803,1.6850000619888306,0.4649999141693115,405.9476502990723,0,-0.1859873036037163,1,0,0,0,0,1,2.0
2022-08-30,26.209999084472656,21.863000106811523,2.872999906539917,1.7379999160766602,0.40400004386901855,405.66005462646484,0,-0.20398564836173327,1,0,0,0,0,1,2.0
2022-08-31,25.8700008392334,22.059000110626222,2.859999895095825,1.6999999284744263,0.4240000247955322,405.341609954834,0,-0.20796792874907188,1,0,0,0,0,1,2.0
2022-09-01,25.559999465942383,22.26500005722046,2.86299991607666,1.6379998922348022,0.5429999828338623,405.0283055114746,0,-0.20893533425959232,1,0,0,0,0,1,2.0
2022-09-02,25.469999313354492,22.48100004196167,2.819999933242798,1.5869998931884766,0.4780001640319824,404.68644287109373,0,-0.2197424509249949,1,0,0,0,0,1,2.0
2022-09-06,26.90999984741211,22.761999988555907,2.8450000286102295,1.6069999933242798,0.5980000495910645,404.34290588378906,0,-0.22772192788064183,1,0,0,0,0,1,2.0
2022-09-07,24.639999389648438,22.905499935150146,2.933000087738037,1.6450001001358032,0.4269998073577881,404.0252536010742,0,-0.21323451076019795,1,0,0,0,0,1,2.0
2022-09-08,23.610000610351562,23.098999977111816,2.950000047683716,1.4520000219345093,0.44700002670288086,403.72390396118163,0,-0.20639315850126505,1,0,0,0,0,1,2.0
2022-09-09,22.790000915527344,23.228499984741212,2.9679999351501465,1.2249999046325684,0.4780001640319824,403.4583149719238,0,-0.18624369194551516,1,1,0,0,0,1,3.0
2022-09-12,23.8700008392334,23.445499992370607,2.994999885559082,1.2999998331069946,0.4630000591278076,403.2105770874023,0,-0.17027408409676326,1,0,0,0,0,1,2.0
2022-09-13,27.270000457763672,23.811499977111815,3.1530001163482666,1.6700000762939453,0.43599987030029297,402.87204940795897,0,-0.21523178006445132,1,0,0,0,0,1,2.0
2022-09-14,26.15999984741211,24.13499994277954,3.128000020980835,1.6180000305175781,0.46700000762939453,402.5898600769043,0,-0.20675091993584538,1,0,0,0,0,1,2.0
2022-09-15,26.270000457763672,24.45349998474121,3.0950000286102295,1.6069999933242798,0.5789999961853027,402.2599208068848,0,-0.22571811673689457,1,0,0,0,0,1,2.0
2022-09-16,26.299999237060547,24.79049997329712,3.069999933242798,1.524999976158142,0.5559999942779541,401.95832885742186,0,-0.23098144240361573,1,0,0,0,0,1,2.0
2022-09-19,25.760000228881836,25.048499965667723,3.0350000858306885,1.4750001430511475,0.6579999923706055,401.69478622436526,0,-0.21570501536395814,1,0,0,0,0,1,2.0
2022-09-20,27.15999984741211,25.216499996185302,3.243000030517578,1.6449999809265137,0.5069999694824219,401.3775325012207,0,-0.205540701098349,1,0,0,0,0,1,2.0
2022-09-21,27.989999771118164,25.41049995422363,3.190000057220459,1.5570000410079956,0.5230000019073486,401.0470178222656,0,-0.22072524350124212,1,0,0,0,0,1,2.0
2022-09-22,27.350000381469727,25.636999988555907,3.130000114440918,1.3920000791549683,0.7989997863769531,400.6761372375488,0,-0.2374390146785872,1,0,0,0,0,1,2.0
2022-09-23,29.920000076293945,26.04399995803833,3.1080000400543213,1.402999997138977,0.875999927520752,400.23073608398437,0,-0.25671308889451017,1,0,0,0,0,1,2.0
2022-09-26,32.2599983215332,26.37899990081787,3.1649999618530273,1.5649999380111694,0.9939999580383301,399.76213897705077,0,-0.2604825705179876,0,0,0,0,0,1,1.0
2022-09-27,32.599998474121094,26.698499870300292,3.25,1.6469999551773071,0.9600000381469727,399.30400375366213,0,-0.2542331038028167,0,0,0,0,0,1,1.0
2022-09-28,30.18000030517578,26.89699993133545,3.2300000190734863,1.600000023841858,0.6919999122619629,398.8593499755859,0,-0.21724849082375153,0,0,0,0,0,1,1.0
2022-09-29,31.84000015258789,27.195499897003174,3.2179999351501465,1.3779999017715454,0.7610001564025879,398.39736587524413,0,-0.23856475823569878,0,0,0,0,0,1,1.0
2022-09-30,31.6200008392334,27.498499965667726,3.180000066757202,1.3270000219345093,0.8609998226165771,397.92370223999023,0,-0.24871610351111395,0,0,0,0,0,1,1.0
2022-10-03,30.100000381469727,27.730000019073486,3.1500000953674316,1.3070000410079956,0.7329998016357422,397.4610028076172,0,-0.2358298556490236,0,0,0,0,0,1,1.0
2022-10-04,29.06999969482422,27.83800001144409,3.315000057220459,1.3620001077651978,0.5249998569488525,397.07201171875,0,-0.1949050735266965,1,0,0,0,0,1,2.0
2022-10-05,28.549999237060547,28.033500003814698,3.2929999828338623,1.1800000667572021,0.6660001277923584,396.7021551513672,0,-0.20605077512628467,1,0,0,0,0,1,2.0
2022-10-06,30.520000457763672,28.378999996185303,3.2880001068115234,0.9650001525878906,0.7719998359680176,396.33680282592775,0,-0.2173166870334171,0,0,0,0,0,1,1.0
2022-10-07,31.360000610351562,28.807499980926515,3.2929999828338623,1.0199999809265137,0.8420002460479736,395.8836701965332,0,-0.25398496218503264,0,0,0,0,0,1,1.0
2022-10-10,32.45000076293945,29.236499977111816,3.2850000858306885,1.0450000762939453,0.8640000820159912,395.3954827880859,0,-0.25774094105823697,0,0,0,0,0,1,1.0
2022-10-11,33.630001068115234,29.554500007629393,3.3399999141693115,1.0799999237060547,0.8290002346038818,394.8826905822754,0,-0.2622801959739577,0,0,0,0,0,1,1.0
2022-10-12,33.56999969482422,29.925,3.5329999923706055,1.0829999446868896,0.5789999961853027,394.33285507202146,0,-0.2599515536753193,0,0,0,0,0,1,1.0
2022-10-13,31.940000534057617,30.2085000038147,3.5829999446868896,1.2049999237060547,0.623999834060669,393.829757232666,0,-0.24861269033400546,0,0,0,0,0,1,1.0
2022-10-14,32.02000045776367,30.494500064849852,3.628000020980835,1.2680001258850098,0.6410000324249268,393.2839892578125,0,-0.2843770531212235,0,0,0,0,0,1,1.0
2022-10-17,31.3700008392334,30.77500009536743,3.687999963760376,1.3329999446868896,0.5509998798370361,392.7882960510254,0,-0.26537458833234473,0,0,0,0,0,1,1.0
2022-10-18,30.5,30.942000102996825,3.8329999446868896,1.440000057220459,0.382000207901001,392.31882705688474,0,-0.26693665489751717,0,1,0,0,0,1,2.0
2022-10-19,30.760000228881836,31.08050012588501,3.8929998874664307,1.4179999828338623,0.4570000171661377,391.8238389587402,0,-0.27509571775594144,0,1,0,0,0,1,2.0
2022-10-20,29.979999542236328,31.21200008392334,3.890000104904175,1.507000207901001,0.557999849319458,391.3148620605469,0,-0.2778516344469737,1,1,0,0,0,1,3.0
2022-10-21,29.690000534057617,31.200500106811525,3.884999990463257,1.5769999027252197,0.46900010108947754,390.89150665283205,0,-0.2654050906761035,1,1,0,0,0,1,3.0
2022-10-24,29.850000381469727,31.08000020980835,3.9130001068115234,1.6150000095367432,0.4460000991821289,390.49207885742186,0,-0.2510304008293194,1,1,0,0,0,1,3.0
2022-10-25,28.459999084472656,30.87300024032593,3.9649999141693115,1.6999998092651367,0.29200005531311035,390.130244140625,0,-0.2432845923474768,1,1,0,0,0,1,3.0
2022-10-26,27.280000686645508,30.728000259399415,3.930000066757202,1.4670000076293945,0.26399970054626465,389.75730712890623,0,-0.2623274821209891,1,1,0,0,0,1,3.0
2022-10-27,27.389999389648438,30.50550022125244,3.930000066757202,1.502000093460083,0.15799975395202637,389.3546388244629,0,-0.27743514364376665,1,1,0,0,0,1,3.0
2022-10-28,25.75,30.212000179290772,3.9700000286102295,1.5920000076293945,0.2200000286102295,388.9891123962402,0,-0.26350317110647703,1,1,0,0,0,1,3.0
2022-10-31,25.8799991607666,30.001000118255615,3.9749999046325684,1.5649998188018799,0.27300024032592773,388.64079055786135,0,-0.2756299244559537,1,1,0,0,0,1,3.0
2022-11-01,25.809999465942383,29.838000106811524,4.050000190734863,1.5900001525878906,0.20799970626831055,388.283508605957,0,-0.2854743253777938,1,1,0,0,0,1,3.0
2022-11-02,25.860000610351562,29.703500175476073,4.025000095367432,1.4550001621246338,0.2239999771118164,387.9190022277832,0,-0.3128393936434388,1,1,0,0,0,1,3.0
2022-11-03,25.299999237060547,29.442500114440918,4.025000095367432,1.4900000095367432,0.3249998092651367,387.5584355163574,0,-0.33334001003740044,1,1,0,0,0,1,3.0
2022-11-04,24.549999237060547,29.102000045776368,4.013000011444092,1.5230000019073486,0.3130002021789551,387.2469319152832,0,-0.3311898694602058,1,1,0,0,0,1,3.0
2022-11-07,24.350000381469727,28.69700002670288,3.9830000400543213,1.4830000400543213,0.4100000858306885,386.9939700317383,0,-0.32448159915918573,1,1,0,0,0,1,3.0
2022-11-08,25.540000915527344,28.292500019073486,4.090000152587891,1.5770001411437988,0.21600008010864258,386.7420164489746,0,-0.3186355121696679,1,1,0,0,0,1,3.0
2022-11-09,26.09000015258789,27.91850004196167,4.0929999351501465,1.494999885559082,0.1919999122619629,386.4778416442871,0,-0.32974534058852933,1,1,0,0,0,1,3.0
2022-11-10,23.530000686645508,27.498000049591063,4.054999828338623,1.486999750137329,-0.1119997501373291,386.31690628051757,0,-0.2695529445957143,1,1,0,0,0,0,2.0
2022-11-11,22.520000457763672,27.023000049591065,4.063000202178955,1.498000144958496,-0.1250002384185791,386.1842913818359,0,-0.25815066400708775,1,1,0,0,0,0,2.0
2022-11-14,23.729999542236328,26.64099998474121,4.067999839782715,1.4879999160766602,-0.0709998607635498,385.9849853515625,0,-0.27229995669170404,1,1,0,0,0,0,2.0
2022-11-15,24.540000915527344,26.34300003051758,4.130000114440918,1.4820001125335693,-0.20800018310546875,385.7642135620117,0,-0.2620614820618017,1,1,0,0,0,0,2.0
2022-11-16,24.110000610351562,26.010500049591066,4.125,1.4219999313354492,-0.27500009536743164,385.514598236084,0,-0.27728051208773663,1,1,0,0,0,0,2.0
2022-11-17,23.93000030517578,25.708000087738036,4.11299991607666,1.3999998569488525,-0.17599987983703613,385.23845596313475,0,-0.2792562715034643,1,1,0,0,0,0,2.0
2022-11-18,23.1200008392334,25.379500102996825,4.135000228881836,1.4050002098083496,-0.13500022888183594,385.0215592956543,0,-0.2866227662039903,1,1,0,0,0,0,2.0
